cz90,civ_noninst_pop,civ_noninst_pop_employed,civ_noninst_pop_local,civ_noninst_pop_immigrant,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,civ_noninst_labforce,civ_noninst_labforce_local,civ_noninst_labforce_immigrant,civ_noninst_labforce_central_america,civ_noninst_labforce_south_america,civ_noninst_labforce_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,county_prop_incz,county_prop_inpuma,EPOP,state_fips,state_abbv,states_count,states_abbv,cbsa10,cbsa_name
33400,189337.71040153503,125096.12012422085,169837.24904751778,19500.461354017258,111587.06913304329,13509.050991177559,686.5717391967773,153.02683424949646,10426.802111387253,132855.82372820377,118763.01726806164,14092.806460142136,700.5717391967773,170.02683424949646,10720.55758035183,9479.67181134224,8643.571607112885,836.1002042293549,40.424150824546814,17.602683424949646,610.7338318824768,0.9025155972585583,2.3632273107090356,66.0703669960544,48,TX,1,TX,30980,"Longview, TX"
33500,144242.69519388676,93071.24089610577,135277.60614991188,8965.089043974876,87149.9849076271,5921.255988478661,387.31506955623627,58.689852714538574,4306.020646691322,99225.314286232,92959.98129725456,6265.332988977432,387.31506955623627,60.268150329589844,4585.46058678627,8283.01091682911,7853.555424809456,429.4554920196533,27.658776879310608,5.164018392562866,288.24547004699707,0.7014054593592167,1.4139060451433494,64.52405840795068,48,TX,2,TX; AR,45500,"Texarkana, TX-AR"
33601,102078.35365080833,67162.06733334064,97393.4371586442,4684.916492164135,64266.578167915344,2895.4891654253006,160.03617405891418,124.02411603927612,1038.399463236332,72546.49857288599,69342.63186138868,3203.866711497307,290.0361740589142,124.02411603927612,1135.7770093083382,4431.988189995289,4262.85555177927,169.13263821601868,6.33534300327301,7.003014504909515,78.77016466856003,0.8619494448576468,1.4457852340975457,65.7946223967228,40,OK,1,OK,30020,"Lawton, OK"
33602,26078.74282449484,18031.119459211826,24523.65048223734,1555.0923422574997,16894.516648173332,1136.602811038494,6.148230135440826,11.476696252822876,932.8914525508881,18900.88908237219,17701.16444194317,1199.72464042902,6.148230135440826,11.476696252822876,996.0132819414139,1096.434374153614,1058.315347313881,38.119026839733124,0.40988200902938843,0.40988200902938843,29.511504650115967,0.40988200902938843,0.16800326132596766,69.14106090373281,40,OK,1,OK,11060,"Altus, OK"
33603,4524.869174033403,2864.1113387197256,4366.678210310638,158.19096372276545,2759.4043229818344,104.7070157378912,2.5434902608394623,1.6956601738929749,74.9623101875186,3081.9330185577273,2974.1172925010324,107.81572605669498,2.5434902608394623,1.6956601738929749,78.07102050632238,280.4198012575507,271.09367030113935,9.326130956411362,0.14130501449108124,0.21195752173662186,7.277208246290684,0.07065250724554062,0.00499177678008117,63.29710823808632,40,OK,1,OK,NA,NA
33700,76652.63860112429,49122.02895992994,72964.53686672449,3688.1017343997955,46315.50765424967,2806.521305680275,206.8445889353752,70.24995923042297,1814.61299264431,51621.645935714245,48777.737129449844,2843.9088062644005,206.8445889353752,70.24995923042297,1844.6324849128723,4398.989476084709,4219.105312049389,179.88416403532028,9.798587441444397,6.057770848274231,124.85014456510544,0.782388822721912,0.924457622250987,64.08393743044543,40,OK,1,OK,11620,"Ardmore, OK"
33801,37546.25717550516,25959.880540788174,35307.34951776266,2238.9076577425003,24323.483351826668,1636.397188961506,8.851769864559174,16.523303747177124,1343.108547449112,27212.11091762781,25484.83555805683,1727.27535957098,8.851769864559174,16.523303747177124,1433.9867180585861,1578.565625846386,1523.684652686119,54.880973160266876,0.5901179909706116,0.5901179909706116,42.48849534988403,0.5901179909706116,0.3482392432671908,69.14106090373281,40,OK,1,OK,48220,"Weatherford, OK"
33802,51795.80576813221,34393.94353616238,49926.600470781326,1869.2052973508835,32984.86985206604,1409.0736840963364,56.24929654598236,38.66195207834244,825.1385005116463,36145.73881369829,34697.7514629364,1447.9873507618904,56.24929654598236,38.66195207834244,864.0521671772003,2850.972334384918,2774.5839507579803,76.38838362693787,3.014254152774811,1.2832083106040955,52.85800659656525,0.41284035899947824,0.31665806460593515,66.40295102296396,40,OK,1,OK,36420,"Oklahoma City, OK"
33803,908358.508615613,645435.2390419096,812923.0007661283,95435.50784948468,576421.1842981279,69014.05474378169,5922.333760425448,2201.8545193970203,31099.93227469921,677831.6130108684,606440.5724473,71391.04056356847,6061.333760425448,2305.8545193970203,32447.13092918694,30734.243815481663,28274.788385525346,2459.455429956317,160.5487580895424,97.17696399986744,1041.4590305685997,0.9538173217412823,9.297898668881071,71.05512117958662,40,OK,1,OK,36420,"Oklahoma City, OK"
33901,44607.99164199084,28183.673825517297,42641.219887301326,1966.7717546895146,26842.355516590178,1341.3183089271188,35.41217276453972,35.670433819293976,792.4995601028204,29823.290912374854,28428.897676683962,1394.3932356908917,35.41217276453972,35.670433819293976,827.2072098776698,2727.7010971978307,2620.6732102558017,107.027886942029,1.775304026901722,1.7968338429927826,58.50624421238899,0.32481551977313383,0.19215072964557678,63.180772745184875,40,OK,1,OK,10220,"Ada, OK"
33902,124797.00811696053,86880.22055101395,114936.01014947891,9860.997967481613,79730.54422652721,7149.6763244867325,416.1609972715378,72.09700834751129,5089.2071986198425,91473.40758657455,84060.2943675518,7413.113219022751,416.1609972715378,84.91429769992828,5300.1264295578,8138.850527524948,7661.761131167412,477.0893963575363,22.335997223854065,14.325191378593445,310.7949081659317,0.7047946298670098,0.7666292404988013,69.61723030217941,48,TX,2,OK; TX,43300,"Sherman-Denison, TX"
34001,130055.58927993476,83395.68484008312,124685.21254214644,5370.37673778832,79651.4550729841,3744.229767099023,515.1466801464558,28.67298074066639,2021.7241718620062,88787.32058742642,84846.56400731206,3940.7565801143646,517.8184491097927,29.741688326001167,2120.1688391417265,6146.485108226538,5912.938641726971,233.54646649956703,23.00405950844288,4.335371062159538,114.45746137201786,0.8272730242902363,1.178047476943114,64.12310712812216,05,AR,1,AR,26300,"Hot Springs, AR"
34002,55684.280608803034,34879.35291713476,52671.09545844793,3013.1851503551006,32572.225908190012,2307.12700894475,131.5224472284317,37.769587963819504,1634.2011396586895,37146.97557759285,34795.32480323315,2351.650774359703,138.83110857009888,40.693052500486374,1657.2819422781467,3787.5337321162224,3639.9780807495117,147.55565136671066,4.9528986513614655,4.222032517194748,101.56368204951286,0.34540580674915944,0.2442973059760023,62.63770050684778,40,OK,2,OK; AR,NA,NA
34101,2035.5660637337714,1356.0324483141303,1801.6587691064924,233.90729462727904,1147.4340947456658,208.59835356846452,10.306808575987816,2.948892453685403,19.182115960866213,1541.096922300756,1330.0650167074054,211.03190559335053,10.392698647454381,2.948892453685403,19.61156631819904,231.67415276914835,215.41229923814535,16.261853531003,0.2576702143996954,0.22904019057750702,1.4315011911094189,0.028630023822188377,8.19678264059074e-4,66.61697070282283,02,AK,1,AK,NA,NA
34102,290626,204086,261434,29192,182279,21807,585,803,2030,219523,197109,22414,585,829,2030,8700,8043,657,12,33,48,1,3,70.22289815776978,02,AK,1,AK,11260,"Anchorage, AK"
34103,6139.357798844576,4465.16876821965,5620.960936177522,518.3968626670539,4061.4303359761834,403.7384322434664,0.938381016254425,26.040073201060295,27.154400657862425,4735.657096154988,4318.077543921769,417.57955223321915,0.938381016254425,26.040073201060295,27.154400657862425,194.4794656187296,178.17509546130896,16.304370157420635,0.11729762703180313,0.3518928810954094,0.9970298297703266,0.058648813515901566,0.003439683326822998,72.7302254489874,NA,NA,1,NA,NA,NA
34104,646.1188618745655,430.42481292039156,571.8732170481235,74.245644826442,364.21260138973594,66.21221153065562,3.2715339213609695,0.9360222052782774,6.088688131421804,489.16702199727297,422.1823649574071,66.98465703986585,3.2987967040389776,0.9360222052782774,6.225002044811845,73.5368124768138,68.37505895644426,5.16175352036953,0.08178834803402424,0.07270075380802155,0.45437971130013466,0.009087594226002693,8.258436881647749e-5,66.61697070282283,02,AK,1,AK,NA,NA
34105,4875.37835586071,3247.8293709754944,4315.147675156593,560.2306807041168,2748.2160613536835,499.6133096218109,24.68580722808838,7.062883734703064,45.94303011894226,3691.07675409317,3185.6348510980606,505.44190299510956,24.89152228832245,7.062883734703064,46.97160542011261,554.882089138031,515.9333710670471,38.94871807098389,0.6171451807022095,0.5485734939575195,3.428584337234497,0.06857168674468994,0.004702076223011886,66.61697070282283,02,AK,1,AK,NA,NA
34106,6151.414588212967,4097.8860540390015,5444.554334402084,706.8602538108826,3467.508598804474,630.3774552345276,31.146841049194336,8.911457300186157,57.967731952667236,4657.144888877869,4019.4133183956146,637.731570482254,31.406398057937622,8.911457300186157,59.26551699638367,700.1117715835571,650.9689779281616,49.14279365539551,0.7786710262298584,0.6921520233154297,4.3259501457214355,0.08651900291442871,0.007485537865306924,66.61697070282283,02,AK,1,AK,NA,NA
34107,4198.152625206858,2796.68210439384,3715.7420857064426,482.4105395004153,2366.4687395468354,430.2133648470044,21.256767958402634,6.081797499209642,39.56120703369379,3178.3591824024916,2743.1268584541976,435.2323239482939,21.433907691389322,6.081797499209642,40.44690569862723,477.8049064427614,444.26645033061504,33.53845611214638,0.5314191989600658,0.4723726212978363,2.952328883111477,0.05904657766222954,0.0034864983336217042,66.61697070282283,02,AK,1,AK,NA,NA
34108,8808.47347997874,5867.9381975233555,7796.290069080889,1012.183410897851,4965.273775026202,902.6644224971533,44.600493013858795,12.760696612298489,83.00647310912609,6668.7648276388645,5755.569733180106,913.1950944587588,44.972163788974285,12.760696612298489,84.86482698470354,1002.5199707448483,932.1503039896488,70.36966675519943,1.1150123253464699,0.9911220669746399,6.194512918591499,0.12389025837182999,0.01534879611943879,66.61697070282283,02,AK,1,AK,NA,NA
34109,23963.1611871887,17317.056051157415,21884.22229476832,2078.9388924203813,15674.276096332818,1642.7799548245966,12.611386522650719,96.5502043608576,115.10177962854505,18458.217712067068,16763.34287742339,1694.8748346436769,12.688280152156949,96.5502043608576,115.4862477760762,908.7730409875512,835.4148904904723,73.3581504970789,0.6536997612565756,1.4741062968969345,4.877220910042524,0.19759443122465786,0.045393200590734456,72.26532391066812,02,AK,2,AK; NA,27940,"Juneau, AK"
34110,9763.069728642702,6503.861300826073,8641.193476051092,1121.87625259161,5503.372882664204,1000.488418161869,49.43395972251892,14.143605142831802,92.0020917057991,7391.475510954857,6379.315185636282,1012.1603253185749,49.845909386873245,14.143605142831802,94.06184002757072,1111.1655613183975,1033.1697582006454,77.99580311775208,1.235848993062973,1.0985324382781982,6.865827739238739,0.13731655478477478,0.018855836217960054,66.61697070282283,02,AK,2,AK; NA,NA,NA
34111,12189.146033558995,8644.958330199122,11050.137840788811,1139.008192770183,7711.104727007449,933.8536031916738,19.553610295057297,41.63889496400952,71.92726514488459,9350.796391531825,8393.277522634715,957.5188688971102,19.705620143562555,41.63889496400952,72.68731438741088,682.02203269302845,630.4380566328764,51.583976060152054,0.6200831048190594,0.8975202739238739,3.927952729165554,0.07286978170697256,0.009295836362529189,70.92341257047818,02,AK,2,AK; NA,28540,"Ketchikan, AK"
34112,15859.399934753776,10565.051808178425,14036.993185475469,1822.406749278307,8939.83080753684,1625.2210006415844,80.30188858509064,22.975262567400932,149.4507370889187,12006.916829884052,10362.735661104321,1644.1811687797308,80.97107098996639,22.975262567400932,152.79664911329746,1805.0080067515373,1678.3094714283943,126.698535323143,2.007547214627266,1.7844864130020142,11.153040081262589,0.22306080162525177,0.04975612122169992,66.61697070282283,02,AK,2,AK; NA,NA,NA
34113,6111.234656468034,4071.119400680065,5408.991486474872,702.2431699931622,3444.8594574034214,626.2599432766438,30.943395495414734,8.85324926674366,57.589097172021866,4626.725257575512,3993.1592348068953,633.5660227686167,31.20125712454319,8.85324926674366,58.878405317664146,695.5387676358223,646.7169658541679,48.82180178165436,0.7735848873853683,0.6876310110092163,4.297693818807602,0.08595387637615204,0.0073880688640868275,66.61697070282283,02,AK,1,AK,NA,NA
34114,3603.8787212073803,2400.7948318719864,3189.7563122808933,414.12240892648697,2031.4807717204094,369.314060151577,18.247743844985962,5.220882266759872,33.96107882261276,2728.4432102441788,2354.820655018091,373.62255522608757,18.39980837702751,5.220882266759872,34.72140148282051,410.1687310934067,381.3778463602066,28.790884733200073,0.45619359612464905,0.4055054187774658,2.5344088673591614,0.05068817734718323,0.002569291322779499,66.61697070282283,02,AK,1,AK,NA,NA
34115,71434.64951698855,51733.197674140334,65292.479751016945,6142.169765971601,46902.53211642057,4830.665557719767,28.70138105750084,292.8760861195624,334.0643083527684,55050.15959750116,50062.280288454145,4987.8793090470135,28.85418390110135,292.8760861195624,334.828322570771,2560.3147072941065,2351.291468605399,209.02323868870735,1.7540385089814663,4.294364184141159,13.559568874537945,0.6180412818476536,0.42225856109101056,72.42031426477031,02,AK,1,AK,21820,"Fairbanks, AK"
34201,14290.206994861364,10122.35641670227,13995.128974318504,295.07802054286003,9933.169251531363,189.18716517090797,16.355753138661385,13.320664927363396,6.576024457812309,10593.300937488675,10401.753148153424,191.54778933525085,16.355753138661385,13.320664927363396,6.576024457812309,855.5576435625553,841.393898576498,14.163744986057281,0.16861601173877716,0.6744640469551086,0.16861601173877716,0.16861601173877716,0.028431359414691437,70.83421828908556,30,MT,1,MT,NA,NA
34202,15282.465290933847,10731.77407053113,14888.048804670572,394.41648626327515,10464.986584991217,266.7874855399132,7.530891083180904,16.073477305471897,19.234521813690662,11239.040099732578,10965.97955737263,273.06054235994816,7.530891083180904,16.073477305471897,19.234521813690662,719.5808528214693,705.2800702899694,14.300782531499863,0.18568230420351028,0.6346849650144577,0.5098150596022606,0.09401579278233685,0.01770122752800668,70.22279368039943,30,MT,1,MT,NA,NA
34203,54627.392783761024,38694.88665008545,53499.39352273941,1127.999261021614,37971.67798101902,723.2086690664291,62.52338761091232,50.92110949754715,25.138269245624542,40495.173470675945,39762.94080752134,732.232663154602,62.52338761091232,50.92110949754715,25.138269245624542,3270.5532859563828,3216.4093214273453,54.143964529037476,0.6445710062980652,2.5782840251922607,0.6445710062980652,0.6445710062980652,0.4154717821601004,70.83421828908556,30,MT,1,MT,24500,"Great Falls, MT"
34204,6925.527697429061,4905.643406867981,6782.522700726986,143.004996702075,4813.956774696708,91.68663217127323,7.926562674343586,6.455654136836529,3.1869684979319572,5133.879381604493,5041.048709459603,92.83067214488983,7.926562674343586,6.455654136836529,3.1869684979319572,414.6327732950449,407.7685334533453,6.8642398416996,0.08171714097261429,0.32686856389045715,0.08171714097261429,0.08171714097261429,0.006677691128738117,70.83421828908556,30,MT,1,MT,NA,NA
34301,25533.08186531067,19428.656432032585,24032.54243284464,1500.5394324660301,18358.89210999012,1069.7643220424652,37.1548131108284,13.611169159412384,650.0252947211266,20151.887744665146,19059.683386981487,1092.2043576836586,40.0977686047554,13.611169159412384,668.7866359949112,1199.2543637752533,1145.5454260110855,53.708937764167786,1.8393471837043762,0.36786943674087524,19.497080147266388,0.36786943674087524,0.1353279224880488,76.09209313047486,56,WY,1,WY,NA,NA
34302,8112.331718400121,6044.689301483333,7820.453502938151,291.8782154619694,5818.27623565495,226.41306582838297,26.152745209634304,10.420387119054794,101.9510096758604,6364.209863193333,6121.3541424945,242.85572069883347,26.47326209396124,10.420387119054794,113.54584667086601,395.9144633039832,385.71230743825436,10.202155865728855,1.1576928794384003,0.6081459149718285,3.633929528295994,0.06797700842103005,0.008613809485700064,74.51235367721675,56,WY,1,WY,NA,NA
